rarity_score
1.6701
1.7698
0.5996
1.7116
1.2197
0.698
1.2125
1.0976
1.2461
1.7299
1.228
0.7803
1.6519
1.6706
0.737
1.5447
1.4161
0.7029
1.5579
1.4702
1.0975
1.0879
1.5871
1.7162
1.6436
1.6197
1.8384
1.6561
1.4896
1.5133
1.7197
1.7983
1.281
1.5523
1.5524
0.5701
0.5702
1.1536
1.2125
1.5276
0.8035
1.5605
0.6362
1.5041
1.5702
0.5945
0.5445
1.5699
0.5155
1.7251
1.5887
0.4768
0.6045
1.1285
1.5252
1.5259
1.6721
1.6813
1.6456
0.804
1.5167
1.6523
1.5868
1.5943
1.2587
1.8555
1.6634
1.4099
1.5405
0.688
1.3845
1.7095
1.4751
0.711
0.5082
1.5987
1.724
1.769
1.6028
0.7941
0.7539
1.2439
1.5153
1.5476
1.5375
1.5116
0.85
1.5046
0.6181
0.5831
1.4164
1.4154
1.4896
0.6008
1.6902
1.6835
1.6365
1.5842
1.5649
1.7081
1.4383
1.6401
1.5213
1.8086
1.0967
1.776
1.0878
1.5406
1.8165
1.7142
1.7341
0.8127
0.5887
1.5026
1.5962
1.5761
1.7737
1.6579
1.5862
0.8614
1.3161
1.655
1.6252
0.7282
1.492
1.4668
1.0407
1.2142
1.6155
1.3036
1.7367
1.5912
0.5816
1.5214
0.7636
1.6245
1.8013
1.6556
1.8489
1.7403
1.1387
1.5258
0.6306
0.5759
1.6179
1.6241
1.5431
1.4723
1.5137
0.5899
1.2924
1.6448
1.7717
1.7285
1.6157
1.5552
1.6166
1.0982
0.7111
1.5417
1.6585
0.7073
1.5735
1.7961
1.1674
1.5805
1.6669
0.668
1.8132
0.5705
1.6415
1.6251
0.5731
1.8697
1.0896
1.5351
1.2549
1.4722
1.6021
1.882
1.5719
1.699
1.7373
1.616
1.4208
1.721
0.6445
1.6785
1.7347
1.5583
1.1875
1.6311
1.8052
0.5358
1.7926
1.733
1.1367
1.506
1.6144
1.4066
1.7356
1.6297
1.5158
1.5701
1.4793
1.5311
1.8132
1.5343
1.5628
0.7057
1.5319
1.4945
0.9921
1.7625
0.5834
1.6443
1.3952
1.5139
1.8552
0.6045
1.521
1.5817
1.606
0.9764
0.5591
1.5049
1.2645
0.7539
1.2709
1.7461
1.8594
1.6333
1.8204
1.6107
1.0925
1.3151
0.6101
1.7381
1.488
1.6138
0.7753
0.7755
1.6022
1.6492
1.6488
1.1554
0.4373
1.3287
1.7262
1.4273
1.6168
1.6658
0.8327
1.3368
0.5435
1.7234
1.0946
0.5777
1.703
1.7457
1.6583
1.775
0.6083
1.7016
1.4812
1.4533
1.412
1.8014
0.6383
1.7698
0.5248
1.5495
1.8362
0.9089
1.6852
1.7799
0.7057
1.6677
0.6722
1.5472
0.615
1.5568
1.5878
1.8655
1.5937
1.7938
1.5414
1.7578
1.6804
1.7353
1.5892
0.7849
1.758
1.6383
1.5309
1.4217
1.7591
1.4807
0.6681
1.4998
1.8298
1.0529
1.5042
1.3821
1.6183
0.6325
1.5854
0.6182
1.4901
1.458
1.5218
1.4591
1.5982
0.6733
1.6311
1.5291
1.5029
1.616
1.8364
1.6246
1.4557
1.6261
1.5483
0.5725
1.586
1.7244
0.9852
1.6556
0.6331
0.7529
1.651
0.4991
1.5697
1.5452
0.5241
1.7937
1.7352
1.3011
1.4663
0.6408
1.6532
1.5427
1.6017
1.6084
0.5758
1.4931
0.7092
0.5252
1.1052
1.0862
0.6094
1.4405
0.9157
1.6496
1.5758
1.8065
1.732
1.2477
1.5422
1.5
1.8011
0.6988
1.6433
1.6341
1.7969
1.5216
1.6083
1.4343
1.6445
1.4481
1.4417
1.7395
1.6042
1.5554
1.6474
0.696
1.1953
0.6379
1.4704
1.5635
0.6628
1.5645
1.6078
1.5434
1.5921
1.4917
1.4353
1.4138
1.4145
1.4796
0.6849
0.5478
1.5998
1.2211
1.502
1.596
0.795
0.5925
1.7527
1.7134
1.4836
1.6039
1.163
0.495
1.6639
1.1884
1.7329
1.7612
0.559
1.6271
1.4097
0.9249
0.7118
1.076
1.0429
1.6442
0.6774
1.7551
1.6595
1.8697
1.4263
1.5694
1.7052
1.5918
1.5404
1.1089
1.7102
1.6992
1.6516
1.5907
1.6303
1.8821
1.7891
0.7946
0.4732
1.5118
1.7201
1.5124
0.6614
1.2279
1.6053
0.738
1.4381
0.5938
1.1291
1.4912
0.9292
1.4552
1.6929
1.403
1.5495
1.4918
1.561
1.8526
1.17
1.4716
1.5255
1.4476
1.6639
1.465
1.2357
1.549
1.8595
0.6535
1.0933
1.6811
1.6976
1.6084
1.6204
1.6107
1.4541
1.6394
1.6265
1.2902
1.4388
1.1187
1.7712
0.8263
1.7599
1.6896
1.2517
1.5224
0.9012
1.5336
1.4112
1.4201
1.1449
1.564
1.1253
1.3904
1.7486
1.4077
1.5817
0.9849
0.7394
1.5839
0.5972
0.7831
1.7278
1.7938
1.423
1.6541
0.5508
1.4516
0.6194
1.5692
1.3105
1.4865
1.5475
1.1665
1.4492
1.6247
1.4127
1.7188
1.7234
1.1976
1.5342
1.2
1.2969
0.5418
0.6872
1.614
1.4573
1.489
1.0463
1.2936
1.6363
1.7166
1.6267
1.6336
1.5932
1.7677
1.1123
1.4844
0.6568
0.6377
0.5221
1.4916
0.7327
1.5796
1.7654
1.8524
0.7697
1.6199
1.1436
0.7767
1.4909
1.7013
1.4956
0.721
1.735
1.6487
0.5942
1.5399
1.2109
1.5903
1.1664
1.6619
1.7322
1.5134
0.6298
1.7452
1.5008
1.7664
1.5479
1.0373
1.6474
1.4873
1.6121
1.4386
1.5746
1.7201
1.721
1.7541
1.5284
1.1791
1.874
1.8534
1.3602
0.6276
1.6146
1.6325
1.2912
1.4172
1.6756
0.747
1.7354
0.5316
1.7787
1.6273
1.5184
1.6478
1.1489
1.3244
1.5853
1.4067
1.1895
0.7099
1.5049
1.4707
0.7999
1.0302
1.469
0.6443
1.5154
1.1968
0.6326
1.4605
1.345
1.4939
1.5461
1.5365
1.5703
0.7295
1.589
1.6604
1.5442
1.5222
1.391
1.6802
1.6457
1.5695
1.5305
0.6951
1.5783
1.6368
1.7043
1.5802
1.0426
1.6113
1.6741
1.7313
1.5512
1.4832
1.7586
1.4866
1.4915
1.5275
1.3652
0.5041
1.6174
1.3451
0.6905
0.7988
0.5388
1.7066
1.4311
0.7712
1.6044
1.21
0.7745
1.8705
1.68
1.8127
1.8701
1.6263
1.6432
1.6283
1.6414
1.5137
1.4999
1.5061
1.1327
1.8032
0.7727
1.5416
1.4899
0.6032
1.539
1.5821
0.7817
1.4124
1.5119
1.4762
1.7223
1.1475
0.9017
0.6319
1.5485
1.6215
1.7174
1.5561
1.0249
1.7986
1.5821
1.0174
1.9397
0.6329
1.6014
1.5262
1.5652
1.8313
1.0817
1.5135
1.4394
0.6488
1.6157
0.9173
1.5989
1.624
1.604
1.5969
0.5295
1.3849
1.6987
1.577
1.1499
1.7866
1.5953
1.6197
1.0887
0.7201
0.7502
1.4878
1.6449
1.6984
1.5317
1.6371
1.8298
1.7539
1.6714
1.6066
1.6227
0.7092
1.6493
1.2344
1.6491
1.6379
1.6189
1.671
1.6575
1.6727
1.7337
0.6741
1.5858
1.6258
1.7491
1.6083
1.6964
1.6055
1.5906
1.6427
1.6222
0.7117
1.4189
1.6119
1.6159
1.2565
1.8379
1.6636
1.6945
1.5194
1.5741
1.6371
1.3917
1.737
1.6652
0.7131
1.6865
1.9499
0.8752
1.7132
1.8117
1.3879
1.4329
1.6209
1.6644
1.581
1.7563
0.5667
1.5789
1.4598
1.7228
1.5936
1.6464
0.9626
1.5034
1.3879
1.7599
0.7909
1.1544
0.6702
1.6961
1.6111
1.5461
1.6083
1.6321
0.8157
1.5314
0.567
1.6029
1.2409
0.9734
1.5626
1.5696
1.6228
0.6037
0.5324
1.7247
0.8765
1.5252
1.5062
1.184
1.5555
1.6621
1.6009
1.5705
1.4716
1.5767
1.611
1.6816
1.8231
1.5353
1.6475
1.6869
1.7792
1.6215
1.5919
1.7398
1.4878
1.4795
1.7261
0.8699
0.78
0.7147
1.5785
1.567
0.6037
0.7126
1.7051
1.7216
1.5491
1.0382
1.09
1.665
0.613
1.8766
1.637
1.7435
0.5139
0.6765
1.8413
1.5354
0.5926
0.8863
1.1297
1.1698
1.6569
1.6739
1.1282
1.6427
1.7408
1.805
1.6226
0.4877
1.6238
1.6481
1.4782
1.3421
1.6175
0.5472
1.1439
0.6432
1.5286
1.2679
1.5656
1.6281
1.272
1.6181
1.5192
1.5922
1.6058
1.3172
1.5525
1.6272
1.431
1.676
1.4712
0.7101
1.1334
1.6881
0.6908
1.5519
1.0749
1.6939
0.7141
0.7025
1.7713
0.699
0.5478
1.6332
0.7682
1.5952
1.4888
1.4807
1.5148
0.6655
1.0923
0.5557
1.5687
1.7336
1.496
0.7309
1.4625
1.6379
1.6907
1.7824
1.1708
1.5385
1.4366
0.7655
0.8289
0.6127
1.2491
1.5025
1.5579
1.9384
1.1673
0.7515
1.7661
1.6584
1.4146
1.2247
1.5986
1.1767
1.5406
1.5294
1.5993
1.6165
0.7714
0.8276
1.5502
1.846
1.5402
1.713
1.6878
1.5294
1.5891
1.6019
0.6293
0.5191
1.4755
1.5472
0.619
1.4494
1.8629
1.696
1.7546
1.7623
1.8243
1.2783
1.724
1.4059
0.6099
1.6162
1.7801
1.6908
1.8245
1.8227
1.6152
0.5987
1.1821
1.5134
1.6083
1.5584
1.5691
0.7097
1.6463
1.4268
1.8431
1.7681
1.5406
1.5415
1.6744
0.6559
1.5681
1.6156
1.5936
1.6876
1.528
0.5794
1.5698
1.0597
1.654
1.9524
0.4905
1.5328
1.648
0.6783
1.7642
1.5773
1.2185
0.8483
1.2174
1.5866
1.0269
1.7394
1.2086
1.7568
1.5119
1.8028
1.6136
1.6353
1.6172
1.6841
1.578
0.5775
1.655
0.5783
0.5197
0.6281
1.8319
1.0907
1.65
0.7215
1.55
0.547
1.6982
1.4771
1.628
1.6238
0.5718
1.8641
0.8695
1.6077
1.5589
1.531
1.5833
1.491
0.6112
1.051
0.7827
1.8834
1.678
1.7092
0.5759
1.6073
0.678
1.626
0.7376
1.8239
0.6805
1.8537
1.5824
1.5253
0.6014
0.8573
1.3824
0.805
1.2022
1.2547
1.5908
0.856
1.51
1.6335
1.7182
1.125
1.6818
0.5459
1.5197
1.6073
1.5425
1.6877
1.7186
1.2837
1.5006
0.5852
1.7335
1.56
0.6044
1.5956
1.0726
1.4575
1.5692
1.7533
1.8436
1.5233
0.6405
1.493
0.5239
1.7143
1.6155
1.7358
1.5065
0.5722
1.1327
1.4189
1.5792
0.6296
1.6008
1.5441
0.6538
1.6346
1.5911
1.4462
0.5411
1.8642
1.4338
1.673
0.7767
1.7445
1.412
1.4888
1.7591
0.5823
0.7678
1.762
1.594
1.5066
1.6346
0.5554
1.598
1.7734
1.3801
1.451
1.7833
1.5756
1.9297
1.67
1.7982
1.5751
1.7677
0.8556
1.5024
1.6261
0.7731
1.7756
1.5149
1.2061
0.7835
1.604
1.7159
1.1172
1.7417
0.8199
0.6099
0.7739
1.5601
1.7264
0.8604
1.7325
1.5911
1.3459
1.4458
1.0854
0.6729
1.809
0.6182
1.6803
1.5579
1.4442
0.6443
0.7391
1.5693
0.6366
1.6302
0.7041
1.6679
1.44
1.7755
1.2405
0.7152
0.7347
1.6904
0.539
0.6216
1.5764
1.5052
1.6687
1.3973
1.6233
1.5745
0.6194
0.6936
0.8024
1.7948
1.6072
0.7532
1.7254
0.5686
1.7945
1.7611
1.632
0.8564
1.623
1.6652
1.7404
0.6382
1.4662
1.6611
0.4971
0.5855
1.6938
1.5624
1.2784
1.6734
0.705
1.6174
1.6385
0.719
1.7672
0.5681
1.4791
0.7303
1.6975
1.6267
1.4294
0.7606
1.5707
0.9921
1.6044
1.3265
1.6066
1.4563
1.601
1.67
1.5671
1.4776
1.4382
1.3256
0.48
0.8706
1.1136
1.677
1.7412
1.5141
1.1624
1.6345
1.5873
1.722
1.4836
1.4234
1.8167
1.5737
0.5536
1.0713
0.6804
0.837
0.6418
1.508
1.4383
1.7409
1.2979
1.6517
1.6156
1.1172
1.5851
1.6196
0.6732
1.5943
1.6405
1.5516
1.1937
1.3983
1.5565
1.383
0.7229
0.5819
1.5843
1.5903
1.2314
1.7602
1.6309
0.7378
0.6903
1.7103
1.5747
1.5213
1.6084
1.6362
1.8537
0.5988
1.6446
0.6098
1.5315
1.521
1.5274
1.6905
1.6386
0.7163
1.6681
1.5176
1.1706
1.1942
1.5896
1.4341
1.5513
1.5273
1.3103
1.6588
1.4359
1.5553
0.6937
0.5629
1.7071
1.7438
0.7082
1.023
1.3871
1.3211
1.136
1.9309
1.5654
1.4964
1.8362
1.7104
1.5927
0.9051
0.6937
1.4821
1.8403
1.538
1.539
0.6835
1.447
0.5877
1.5875
1.8512
1.5406
0.5179
1.5172
1.5615
1.2207
1.5894
1.7842
1.6691
1.5551
1.8375
1.5082
1.7091
0.6888
0.6599
1.5203
1.5861
1.1308
1.7967
1.649
1.4979
1.7198
0.6125
1.2407
1.6764
1.5328
1.8145
0.7339
1.6549
1.4595
1.5594
1.1779
1.5593
1.3677
1.7441
0.6694
0.708
1.6145
1.5579
1.1048
1.4776
1.6948
1.5795
1.5077
1.6654
1.4774
0.61
1.3579
1.7718
1.432
1.5193
1.5941
1.7822
0.9999
1.7271
1.5111
0.8065
1.6405
1.4767
1.7041
1.5391
1.0989
0.6061
1.1472
1.4925
1.8056
1.6574
1.6758
1.5682
0.7401
1.6432
1.8522
1.6534
1.4014
1.5884
0.7778
1.0922
1.7212
0.5294
1.8116
1.847
1.5336
1.7217
0.5519
1.5235
1.5926
1.7266
0.7016
0.5565
1.6102
1.6281
1.6972
1.5314
0.6803
1.9635
1.5459
1.8029
1.6426
1.6112
1.4192
1.241
1.6718
1.5321
1.3567
1.6188
0.8133
0.7996
1.7198
1.1725
1.6727
1.5303
1.9054
1.5668
1.6693
1.2935
0.7525
0.7013
1.6791
1.671
1.1752
0.742
1.5392
1.1535
1.156
0.7778
1.623
0.5821
1.2195
1.8389
1.4101
0.6951
1.4039
1.4614
1.3901
1.6107
1.6243
0.7756
1.7796
1.3457
1.5657
1.6012
0.6836
1.593
0.598
1.7031
0.5703
1.5578
0.6968
1.5387
1.5782
1.4705
1.5244
0.5928
1.6373
1.179
1.4544
1.6634
0.73
1.6368
0.7382
0.6951
1.569
1.5438
1.4444
1.7264
1.4816
1.6722
1.7877
1.6527
1.7655
1.556
1.6847
1.7474
1.7607
1.4953
1.3425
1.3666
1.6284
0.6405
1.6565
1.576
0.7668
1.7228
1.1208
1.5056
0.6413
1.624
1.5585
1.5834
0.6106
1.6471
1.6493
1.4659
1.6305
1.1972
0.8785
1.6928
1.6511
1.2052
1.6096
1.484
1.6503
0.6469
1.6882
1.0892
0.6416
1.6725
1.669
1.5713
1.1087
1.5318
1.6422
1.6003
1.6705
0.8147
1.6435
1.4421
1.4597
0.7777
1.5344
1.5438
1.6592
1.61
1.258
1.4771
1.6824
0.4989
0.8475
0.6426
1.5494
1.5945
1.5002
1.6957
1.7665
1.7572
1.5622
1.4309
0.5378
1.2671
1.7278
0.5289
0.7797
1.7753
1.5407
1.5473
0.9532
1.2771
1.2903
0.9371
1.6342
1.8062
1.5547
1.6864
1.6563
1.6595
1.6181
1.5654
1.4729
1.6655
1.6399
1.6059
1.7791
1.5066
1.4838
1.6481
1.5589
1.577
1.6642
0.7968
1.7517
1.7215
1.6617
1.6314
0.6806
1.6866
1.4017
0.5001
1.6561
1.518
0.847
1.5589
1.3236
1.5827
1.7829
1.7688
1.7473
1.7228
1.6107
0.6515
0.5822
1.6481
1.877
1.9688
1.4105
1.7067
1.5265
1.5915
0.5942
1.6573
1.5351
0.6614
1.0379
1.5286
1.8017
1.6079
0.9816
1.5746
1.4801
0.6286
1.5548
1.468
1.6092
1.4628
1.5635
0.61
1.5087
1.7421
0.954
1.6469
1.7016
1.3772
1.9243
1.1444
1.5462
1.5408
1.6633
1.3689
1.4675
1.1477
1.1139
1.6987
1.5741
1.8739
0.7345
0.4993
1.4862
1.6163
1.4823
1.6546
1.4081
1.5786
1.678
1.6555
1.4231
1.1992
1.625
1.4512
0.6955
1.6123
1.6533
1.748
1.6588
0.7328
1.681
1.5726
0.5788
1.6217
0.4702
1.5337
1.4554
1.1227
0.6446
1.6957
1.7025
1.6752
1.6445
1.6033
1.4969
1.6749
1.4437
1.7477
1.318
1.6931
1.4612
1.6957
0.5523
1.5918
1.8173
1.5097
1.6085
1.5162
1.7191
1.6317
1.644
1.6847
1.6998
1.5606
1.144
1.4409
1.6945
1.4762
1.6901
1.5633
1.4032
1.7486
1.6178
1.2183
1.4748
0.5718
1.5063
0.5959
1.5505
1.5649
1.1234
0.6791
1.5842
1.7524
1.4912
1.7018
1.6665
0.7199
1.5876
0.8289
0.6258
1.3622
0.8552
1.0739
1.5122
0.7434
1.7638
1.7812
0.5761
1.5708
1.6105
0.7841
1.5842
1.4928
0.568
0.6908
1.7085
1.4542
1.9514
1.4097
1.5072
0.8368
1.6069
0.7229
1.7868
0.8145
1.5221
1.6363
1.5702
1.6918
0.8431
1.4009
1.5692
1.2909
1.4098
1.5458
1.5749
1.6671
0.6408
1.6371
1.2925
1.8613
0.618
1.8184
1.5748
1.6604
1.7816
1.0674
1.7288
0.9244
1.8731
1.6421
1.6103
1.7383
1.5246
1.5982
1.6081
1.5178
1.807
1.6219
0.8935
1.6548
1.6271
1.8633
0.6844
1.7238
1.5935
0.6905
1.3853
0.6404
1.772
1.0104
1.5789
1.6034
0.6366
1.7576
1.4552
0.7898
1.7748
1.5681
0.553
1.4992
1.6344
1.1827
0.6122
0.5881
1.6153
1.6418
1.6647
1.2162
0.7811
1.6512
1.7499
1.8191
0.5873
1.5955
1.6234
0.5974
1.3929
1.4792
1.5972
0.8358
0.5671
0.5743
1.6336
1.5487
1.4299
1.6691
0.5657
1.5475
0.7656
1.5863
1.2123
0.617
1.7118
1.4037
1.5116
1.4138
0.6393
1.5119
0.6543
1.0806
1.548
1.6117
1.5364
1.2487
1.5806
1.6504
1.341
1.6348
0.6398
1.7295
0.8169
1.7608
1.2641
1.6025
1.6378
1.7936
1.7267
1.8187
1.8162
1.6616
1.9429
1.642
1.49
0.7379
1.5556
1.5662
1.3222
1.6013
1.8057
1.6743
1.5332
1.4536
1.4484
1.4718
1.4972
1.7555
1.5162
1.5653
1.6112
1.7023
0.6197
1.5524
1.767
0.648
0.8889
1.5411
1.4539
1.5075
0.4707
1.7837
1.642
0.5156
1.6953
1.708
1.2282
1.5556
1.6611
1.5721
1.6157
1.6366
1.1786
1.4629
1.4929
1.5965
1.5051
1.606
1.5516
0.5869
0.9558
0.525
1.6464
1.5111
1.6078
1.7786
1.1027
1.5176
0.9768
1.5651
1.6726
0.7651
1.5002
1.5269
1.2132
1.5709
0.5849
1.7855
0.6527
0.6287
1.5823
1.5309
1.4953
1.0521
1.7488
0.5921
0.5121
1.3316
1.5778
1.1777
1.2286
1.4883
1.7592
1.678
1.6103
1.575
1.1176
1.7163
1.8275
1.2874
1.528
0.9194
1.7445
0.8209
1.5802
1.503
1.7352
1.574
1.1262
0.6219
1.8176
1.0023
1.4776
1.6207
1.5781
1.5213
1.7545
1.6944
1.7822
1.7844
1.4528
1.7337
1.7346
1.0509
1.1646
0.6424
0.7473
1.6606
0.6492
1.5169
1.7662
1.6309
1.7637
1.0081
1.4929
1.538
1.5027
0.794
1.5958
0.633
0.6273
1.4028
1.4365
0.5247
0.5357
1.5706
1.576
1.0435
1.585
1.8303
0.804
1.9402
1.4925
1.4899
1.2505
1.5627
1.603
1.6705
1.4948
0.7675
1.8616
0.513
1.6516
0.7789
0.7982
1.2795
1.7191
1.5135
0.7085
1.3952
1.5323
0.7764
1.4602
1.7124
1.548
1.6709
1.7632
0.7703
1.4196
1.866
1.681
1.488
1.5098
0.6908
0.7118
1.5531
1.5615
1.9595
1.5766
1.4466
1.6282
1.5718
1.6044
1.5934
0.6114
0.6067
0.5666
1.7198
1.4786
1.34
1.4763
1.5019
1.5675
1.5708
1.5992
1.6463
1.1377
1.6563
1.7954
1.5496
1.6335
0.6112
1.1642
1.6143
1.24
1.7655
1.7597
0.6812
1.462
0.8327
1.5268
1.7806
0.9728
1.6738
1.393
0.8098
0.5297
1.6192
1.4984
1.4948
1.471
1.4991
1.7233
1.4104
1.7485
1.5322
1.7557
1.7023
1.8105
1.7798
1.4694
1.6982
1.5575
1.7969
1.3765
0.7922
1.6409
1.7661
1.5638
0.8298
1.5818
1.6378
1.6966
0.6747
1.6377
1.6521
1.7987
1.6395
1.4773
1.1677
1.7036
0.7292
1.2484
1.5578
1.4126
1.7581
1.8958
0.4765
1.5345
1.0994
1.7801
1.6703
1.6526
1.8819
1.6141
1.5983
1.476
1.5965
1.5103
1.5134
1.6467
1.5195
1.5673
1.8197
1.1322
1.6802
1.7213
1.229
1.6009
1.5985
1.1503
1.631
1.6183
1.6146
1.7457
1.4664
0.8598
0.6643
1.5652
1.5952
1.5117
1.622
0.6226
1.6683
1.7255
1.4393
1.1894
1.7566
1.4444
1.6463
0.8227
1.5239
1.7606
1.2106
1.477
0.7791
1.5486
1.5522
1.7027
1.4271
1.6388
0.8678
1.16
1.1038
1.7088
1.2682
1.5278
0.7334
0.8068
0.6524
1.7884
0.5517
1.5172
1.823
0.8758
1.7171
0.7227
0.697
1.6677
1.775
1.6351
1.8427
0.7169
1.4975
1.8316
1.5459
0.6299
1.6207
1.6527
1.7164
1.6869
1.7158
0.5934
1.6102
1.5476
1.4607
1.6061
1.6337
1.1331
1.6716
1.9408
1.668
1.5443
1.3024
0.6777
1.5165
1.7382
0.8848
1.5949
1.4904
1.8564
0.8138
1.5872
1.4773
1.6519
1.6613
1.5894
1.5879
1.5143
1.7963
1.6215
0.5837
1.5067
0.8185
1.8226
1.6082
1.6158
0.5943
1.5478
1.7281
1.4752
1.6702
1.6697
1.6998
1.6418
1.7012
1.5879
1.527
1.5662
1.6678
1.3603
1.725
1.5766
0.8982
0.686
1.3561
1.8584
1.6067
1.5554
0.7762
1.6261
1.8662
1.9371
1.6562
0.6176
1.6786
1.6616
1.8906
0.7762
1.1539
1.5527
1.1075
1.5744
0.6417
1.384
1.558
1.5321
1.5386
1.5106
0.6512
1.6472
1.691
1.7677
1.6324
1.0869
1.6754
1.7475
1.8594
1.495
0.6458
1.803
1.7915
0.7684
1.6341
1.4259
1.4565
1.5202
1.6043
1.5485
1.8543
0.6552
1.5432
0.5477
1.9336
1.5631
1.5049
1.5101
1.3936
1.6266
1.7396
1.2712
0.7869
1.1458
1.6633
1.5746
0.6338
0.6635
1.5862
1.5956
0.7124
1.5405
0.6388
1.3099
1.6099
1.7591
1.7314
1.5723
1.5711
1.584
0.6386
1.4821
0.7746
1.2727
1.4018
1.6795
0.8095
1.7627
1.5436
1.6922
0.8385
1.4327
1.702
0.5246
1.1241
1.53
1.6365
1.5527
1.0674
1.5484
1.4994
1.7035
1.6074
1.5365
1.5204
1.5029
1.511
1.4033
1.4491
1.7375
1.6953
1.7117
1.7848
1.5306
0.6656
1.3513
0.6257
1.6541
1.5104
1.6237
0.6498
0.6532
1.6589
1.8152
1.3962
1.6507
1.7523
1.6583
1.7045
1.195
0.7254
1.717
1.4836
1.5588
0.7189
1.6012
1.4939
1.6774
1.1488
1.363
1.5891
1.6952
1.5299
1.6045
1.8201
1.4107
1.793
1.68
1.9384
1.7263
1.5393
1.6384
1.8551
1.7636
0.7125
1.6799
1.2325
1.5388
1.8436
1.7263
1.4611
0.8011
1.7981
0.6296
1.4272
1.6027
1.6536
0.6345
1.782
1.8089
0.7434
0.5033
1.7002
1.5624
1.8823
1.7088
0.7765
0.8662
1.6451
1.6575
1.6347
1.0561
1.6605
1.5245
1.6561
1.7465
1.4303
1.4384
1.5443
1.6841
1.6799
1.4852
1.746
1.5298
1.526
0.5731
1.5935
1.7781
0.5811
1.7118
